fold,path,TRUE,path,lat,lon,TRUE
2,/content/0310_post_folder/0310_post_folder/folder_0/675695157474899_vs_3413621132264894(0)/3413621132264894_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/675695157474899_vs_3413621132264894(0)/3413621132264894_2024.png,29.43976575,-83.28486979,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/675989921231213_vs_887290370020266(0)/887290370020266_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/675989921231213_vs_887290370020266(0)/887290370020266_2024.png,29.44232115,-83.28168333,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/676574781034323_vs_1218240882778509(0)/1218240882778509_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/676574781034323_vs_1218240882778509(0)/1218240882778509_2024.png,29.4381026,-83.28785241,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/677250810611902_vs_1088102189989124(0)/1088102189989124_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/677250810611902_vs_1088102189989124(0)/1088102189989124_2024.png,29.44402627,-83.28367352,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/677899364229908_vs_1063296792190588(0)/1063296792190588_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/677899364229908_vs_1063296792190588(0)/1063296792190588_2024.png,29.44332554,-83.28255773,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/678709580835385_vs_1804521173621247(0)/1804521173621247_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/678709580835385_vs_1804521173621247(0)/1804521173621247_2024.png,29.43976575,-83.28442991,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/678784364279622_vs_517920217872822(0)/517920217872822_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/678784364279622_vs_517920217872822(0)/517920217872822_2024.png,29.44374131,-83.28896284,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/6794818337235803_vs_467429522286961(3)/467429522286961_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/6794818337235803_vs_467429522286961(3)/467429522286961_2024.png,29.43983582,-83.29297543,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/679844637346505_vs_1752803752160307(0)/1752803752160307_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/679844637346505_vs_1752803752160307(0)/1752803752160307_2024.png,29.44406365,-83.28659713,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/680222424001227_vs_1586941078903590(0)/1586941078903590_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/680222424001227_vs_1586941078903590(0)/1586941078903590_2024.png,29.43921916,-83.28924716,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/681156770249043_vs_3464435957033072(0)/3464435957033072_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/681156770249043_vs_3464435957033072(0)/3464435957033072_2024.png,29.44404029,-83.28526139,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/681568633470856_vs_2011816456000898(0)/2011816456000898_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/681568633470856_vs_2011816456000898(0)/2011816456000898_2024.png,29.44034504,-83.28609288,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/6815748825156413_vs_822798016597129(3)/822798016597129_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/6815748825156413_vs_822798016597129(3)/822798016597129_2024.png,29.43702341,-83.29466522,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/681583460246719_vs_906597688050171(0)/906597688050171_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/681583460246719_vs_906597688050171(0)/906597688050171_2024.png,29.43700005,-83.29443991,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/682061513964205_vs_1074540787533974(0)/1074540787533974_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/682061513964205_vs_1074540787533974(0)/1074540787533974_2024.png,29.44343766,-83.28263819,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/682254750121663_vs_1084441613304330(0)/1084441613304330_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/682254750121663_vs_1084441613304330(0)/1084441613304330_2024.png,29.43862117,-83.28985333,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/682410346685036_vs_3967431823491550(0)/3967431823491550_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/682410346685036_vs_3967431823491550(0)/3967431823491550_2024.png,29.44230246,-83.2837379,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/682547993741283_vs_1051397823197352(0)/1051397823197352_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/682547993741283_vs_1051397823197352(0)/1051397823197352_2024.png,29.4424286,-83.28159213,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/682573866670490_vs_1181516599596488(0)/1181516599596488_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/682573866670490_vs_1181516599596488(0)/1181516599596488_2024.png,29.43957421,-83.2878685,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/682712823716791_vs_1732744040821222(0)/1732744040821222_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/682712823716791_vs_1732744040821222(0)/1732744040821222_2024.png,29.43866322,-83.29276621,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/6827351637296679_vs_2001211130292386(3)/2001211130292386_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/6827351637296679_vs_2001211130292386(3)/2001211130292386_2024.png,29.44244261,-83.28379154,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/682840103876948_vs_345507208590227(0)/345507208590227_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/682840103876948_vs_345507208590227(0)/345507208590227_2024.png,29.43976108,-83.28865707,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/683647003261472_vs_813642884048015(0)/813642884048015_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/683647003261472_vs_813642884048015(0)/813642884048015_2024.png,29.43848102,-83.28917205,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/683826203612183_vs_1726916484811940(0)/1726916484811940_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/683826203612183_vs_1726916484811940(0)/1726916484811940_2024.png,29.43721495,-83.29340458,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/683988707104292_vs_870119161931930(0)/870119161931930_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/683988707104292_vs_870119161931930(0)/870119161931930_2024.png,29.44265751,-83.28208566,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/684098193224003_vs_3826440190937347(0)/3826440190937347_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/684098193224003_vs_3826440190937347(0)/3826440190937347_2024.png,29.44229312,-83.28164041,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/685171139763210_vs_569495492138797(0)/569495492138797_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/685171139763210_vs_569495492138797(0)/569495492138797_2024.png,29.44228845,-83.28149021,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/686863083333674_vs_1212671546705380(0)/1212671546705380_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/686863083333674_vs_1212671546705380(0)/1212671546705380_2024.png,29.43823341,-83.29023957,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/687297769493789_vs_466832163043847(0)/466832163043847_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/687297769493789_vs_466832163043847(0)/466832163043847_2024.png,29.44285371,-83.28208029,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/687451556566530_vs_938184825027261(0)/938184825027261_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/687451556566530_vs_938184825027261(0)/938184825027261_2024.png,29.44396087,-83.28263283,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/689915246319985_vs_2286290461705958(0)/2286290461705958_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/689915246319985_vs_2286290461705958(0)/2286290461705958_2024.png,29.44288174,-83.28500926,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/6899876503410418_vs_4676139039278781(3)/4676139039278781_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/6899876503410418_vs_4676139039278781(3)/4676139039278781_2024.png,29.43749994,-83.29546988,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/691542795763059_vs_1714368056018302(0)/1714368056018302_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/691542795763059_vs_1714368056018302(0)/1714368056018302_2024.png,29.43928923,-83.2878685,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/691701762402108_vs_1081662156652450(0)/1081662156652450_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/691701762402108_vs_1081662156652450(0)/1081662156652450_2024.png,29.44565662,-83.28662932,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/691719382811222_vs_509708275236097(0)/509708275236097_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/691719382811222_vs_509708275236097(0)/509708275236097_2024.png,29.4371402,-83.29378545,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/692608359412901_vs_1570436997235201(0)/1570436997235201_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/692608359412901_vs_1570436997235201(0)/1570436997235201_2024.png,29.43910236,-83.29314172,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/692897726018028_vs_572783461769137(0)/572783461769137_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/692897726018028_vs_572783461769137(0)/572783461769137_2024.png,29.43909769,-83.29319537,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/693054336194954_vs_883146483773691(0)/883146483773691_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/693054336194954_vs_883146483773691(0)/883146483773691_2024.png,29.43885943,-83.28785777,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/694042856101668_vs_1299549938048229(0)/1299549938048229_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/694042856101668_vs_1299549938048229(0)/1299549938048229_2024.png,29.43970969,-83.28874826,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/694045742643272_vs_890205606407415(0)/890205606407415_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/694045742643272_vs_890205606407415(0)/890205606407415_2024.png,29.44152697,-83.28438163,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/694714108656062_vs_1225752535433298(0)/1225752535433298_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/694714108656062_vs_1225752535433298(0)/1225752535433298_2024.png,29.43968633,-83.28876972,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/698965355418549_vs_939342584698311(0)/939342584698311_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/698965355418549_vs_939342584698311(0)/939342584698311_2024.png,29.43910236,-83.29346359,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/699486102001927_vs_27503896312534942(0)/27503896312534942_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/699486102001927_vs_27503896312534942(0)/27503896312534942_2024.png,29.43924251,-83.2878685,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/703333481638289_vs_3024238741077066(0)/3024238741077066_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/703333481638289_vs_3024238741077066(0)/3024238741077066_2024.png,29.44009277,-83.28785241,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/703677508239175_vs_1201479451074243(0)/1201479451074243_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/703677508239175_vs_1201479451074243(0)/1201479451074243_2024.png,29.43901827,-83.288185,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/704564701713514_vs_1348787153195003(0)/1348787153195003_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/704564701713514_vs_1348787153195003(0)/1348787153195003_2024.png,29.44275561,-83.28208029,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/706382270862497_vs_1572269620390478(0)/1572269620390478_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/706382270862497_vs_1572269620390478(0)/1572269620390478_2024.png,29.44402627,-83.28361988,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/7090310661033668_vs_579137821119330(3)/579137821119330_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/7090310661033668_vs_579137821119330(3)/579137821119330_2024.png,29.442494,-83.28380764,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/711969577435262_vs_1276321557115487(0)/1276321557115487_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/711969577435262_vs_1276321557115487(0)/1276321557115487_2024.png,29.43707947,-83.29498172,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/712664604020140_vs_8415260958543697(0)/8415260958543697_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/712664604020140_vs_8415260958543697(0)/8415260958543697_2024.png,29.43881271,-83.28785777,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/717611943498295_vs_431871732874465(0)/431871732874465_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/717611943498295_vs_431871732874465(0)/431871732874465_2024.png,29.44239123,-83.28377545,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/718326210071175_vs_2177754695951523(1)/2177754695951523_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/718326210071175_vs_2177754695951523(1)/2177754695951523_2024.png,29.43920047,-83.28788996,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/721129519838800_vs_1663428097560613(2)/1663428097560613_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/721129519838800_vs_1663428097560613(2)/1663428097560613_2024.png,29.43758403,-83.29410732,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/723495719690618_vs_559124579984221(3)/559124579984221_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/723495719690618_vs_559124579984221(3)/559124579984221_2024.png,29.43748592,-83.29124272,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/736904694868436_vs_505739232337364(3)/505739232337364_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/736904694868436_vs_505739232337364(3)/505739232337364_2024.png,29.44386744,-83.28693509,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/737220008128178_vs_1062315845611674(1)/1062315845611674_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/737220008128178_vs_1062315845611674(1)/1062315845611674_2024.png,29.43852306,-83.28915596,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/739923344620474_vs_1255398019044300(2)/1255398019044300_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/739923344620474_vs_1255398019044300(2)/1255398019044300_2024.png,29.44317605,-83.28705311,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/742008137684959_vs_522913440516928(2)/522913440516928_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/742008137684959_vs_522913440516928(2)/522913440516928_2024.png,29.43911638,-83.29012156,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/749233176962776_vs_895102678761547(3)/895102678761547_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/749233176962776_vs_895102678761547(3)/895102678761547_2024.png,29.43911171,-83.28935981,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/7497461983613929_vs_521081027452149(3)/521081027452149_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/7497461983613929_vs_521081027452149(3)/521081027452149_2024.png,29.44489517,-83.28675807,mild
